C_YEAR,C_MNTH,LightCondition,C_RSUR,P_ISEV,C_WTHR,C_RSUR,C_CFIG
2013,7,4,2,1,1,1,2
2013,7,4,1,1,1,1,21
2013,7,1,1,1,1,1,37
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,21
2013,7,2,1,2,1,1,23
2013,7,1,1,1,1,1,24
2013,7,1,1,2,1,1,34
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,2,1,21
2013,7,4,2,2,1,1,2
2013,7,1,1,1,1,1,41
2013,7,4,1,1,2,1,2
2013,7,1,2,2,1,1,23
2013,7,1,1,1,1,1,41
2013,7,1,2,1,1,1,21
2013,7,1,1,1,2,1,21
2013,7,1,1,2,1,1,23
2013,7,1,1,1,1,1,23
2013,7,4,1,1,1,1,1
2013,7,1,1,1,1,1,1
2013,7,4,1,2,1,1,3
2013,7,1,2,2,1,1,33
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,2,1,1,21
2013,7,3,1,1,1,1,33
2013,7,1,2,2,1,1,2
2013,7,1,1,1,1,1,41
2013,7,1,1,1,2,1,22
2013,7,1,1,2,1,1,21
2013,7,4,1,1,2,1,21
2013,7,1,1,1,1,1,41
2013,7,1,2,2,1,1,21
2013,1,1,1,2,4,6,21
2013,7,1,2,2,1,1,1
2013,2,1,1,1,1,1,21
2013,5,1,1,2,1,1,1
2013,5,1,1,2,1,1,21
2013,7,1,2,3,3,2,3
2013,8,4,2,1,1,1,2
2013,8,1,1,2,1,1,1
2013,8,1,2,1,1,1,34
2013,6,4,1,2,1,1,1
2013,8,1,2,2,3,2,22
2013,8,1,2,1,1,1,2
2013,8,4,2,2,1,1,3
2013,6,4,1,2,1,1,1
2013,8,4,2,2,2,1,3
2013,8,1,2,2,1,1,3
2013,8,1,1,1,1,1,24
2013,6,1,1,1,3,2,3
2013,6,3,1,2,1,1,21
2013,8,1,2,2,1,1,21
2013,8,1,1,1,1,1,3
2013,6,2,2,1,1,1,24
2013,7,1,2,1,1,1,41
2013,8,1,2,1,3,2,21
2013,8,4,2,1,1,1,21
2013,8,1,2,1,1,1,41
2013,8,1,1,2,1,1,31
2013,6,4,2,2,3,2,21
2013,6,1,2,2,1,1,31
2013,6,1,1,2,1,1,35
2013,6,1,1,1,1,1,41
2013,6,1,1,2,1,1,21
2013,6,1,1,2,1,1,1
2013,6,1,1,2,1,1,21
2013,6,1,1,1,1,1,21
2013,6,1,1,1,1,1,21
2013,6,1,1,1,1,1,23
2013,6,1,1,1,3,2,37
2013,6,1,1,1,1,1,3
2013,6,1,1,1,2,2,32
2013,6,2,2,1,2,2,41
2013,6,1,1,1,1,1,3
2013,6,1,1,1,1,1,21
2013,6,1,2,2,1,1,21
2013,6,1,2,1,1,1,2
2013,6,1,1,1,1,1,37
2013,6,1,1,1,1,1,21
2013,6,1,2,2,1,1,3
2013,6,1,2,1,1,1,22
2013,7,1,2,1,2,1,22
2013,7,4,2,1,1,1,36
2013,7,1,1,1,2,1,21
2013,7,4,1,2,2,1,33
2013,7,1,2,1,1,1,1
2013,7,1,2,1,1,1,1
2013,8,1,2,2,1,1,1
2013,8,1,1,2,1,1,33
2013,8,1,2,1,1,1,23
2013,8,1,2,1,1,1,3
2013,8,1,2,1,1,1,21
2013,8,1,2,1,1,7,3
2013,7,1,1,1,3,2,34
2013,7,1,2,1,2,2,2
2013,7,1,2,2,1,1,31
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,23
2013,7,3,1,1,1,1,41
2013,8,1,1,1,1,1,22
2013,8,1,1,1,1,1,41
2013,8,1,1,1,2,1,22
2013,8,1,2,2,1,1,3
2013,8,1,2,1,1,1,21
2013,8,1,2,1,1,1,3
2013,8,1,1,2,1,1,23
2013,8,1,2,1,2,1,1
2013,8,4,2,2,1,1,2
2013,8,1,1,1,1,1,21
2013,8,1,2,2,1,1,21
2013,8,1,1,2,1,1,21
2013,8,1,1,1,1,1,21
2013,8,2,2,1,1,1,1
2013,8,1,2,2,1,1,4
2013,8,2,2,1,1,1,1
2013,8,1,2,1,2,1,32
2013,8,4,2,2,3,2,22
2013,8,1,2,2,1,1,2
2013,8,1,2,1,1,1,23
2013,8,1,2,1,1,1,3
2013,8,1,2,1,1,1,23
2013,8,1,2,2,1,1,24
2013,8,1,2,1,1,1,21
2013,8,4,2,1,1,1,3
2013,8,4,2,2,3,2,3
2013,8,1,2,1,2,2,1
2013,8,4,2,1,2,1,3
2013,8,1,2,1,2,1,41
2013,8,1,2,1,1,1,3
2013,8,1,1,1,1,1,21
2013,8,1,2,2,1,1,35
2013,8,1,2,2,1,1,3
2013,8,1,2,1,1,1,34
2013,8,1,1,2,1,1,21
2013,8,1,2,1,1,1,21
2013,8,1,2,2,1,1,32
2013,8,1,1,2,1,1,2
2013,8,1,2,2,2,1,21
2013,8,1,2,1,1,1,2
2013,8,4,2,1,1,1,1
2013,8,1,2,1,1,1,22
2013,8,1,2,2,1,1,41
2013,8,1,1,1,1,1,1
2013,8,1,1,1,2,1,41
2013,8,1,2,1,1,1,21
2013,8,1,2,1,1,1,21
2013,8,1,2,2,1,1,37
2013,8,1,2,2,1,1,37
2013,8,3,2,1,1,1,21
2013,8,1,2,1,1,7,1
2013,8,1,2,3,1,1,2
2013,8,1,1,2,1,1,21
2013,8,1,1,1,1,1,41
2013,8,1,2,1,3,2,2
2013,8,1,1,1,2,1,41
2013,8,1,2,1,6,1,1
2013,8,1,1,2,2,1,37
2013,8,1,1,1,1,1,22
2013,8,1,2,1,1,1,31
2013,8,1,1,1,1,1,41
2013,8,1,1,1,1,1,23
2013,8,4,2,2,2,1,31
2013,8,1,2,2,1,1,21
2013,8,1,1,2,1,1,21
2013,8,1,2,2,1,1,21
2013,8,4,2,1,1,1,41
2013,8,4,2,2,1,1,22
2013,8,1,1,2,1,1,2
2013,8,1,2,2,1,1,2
2013,8,4,2,1,1,1,2
2013,8,1,2,1,1,1,2
2013,8,1,2,1,1,1,2
2013,8,1,2,2,3,2,22
2013,8,1,2,2,1,1,3
2013,8,1,2,1,1,1,41
2013,8,4,1,1,1,1,23
2013,8,3,1,1,1,1,41
2013,8,1,1,1,1,1,41
2013,8,1,1,1,1,1,22
2013,8,4,1,2,1,1,23
2013,8,1,2,1,2,1,32
2013,8,4,2,1,1,1,1
2013,8,1,2,2,1,1,3
2013,8,1,2,1,1,1,21
2013,8,1,2,1,1,1,41
2013,8,3,2,1,1,1,41
2013,8,1,2,1,1,1,3
2013,8,1,1,1,1,1,3
2013,8,1,2,1,1,1,21
2013,8,1,1,1,1,1,23
2013,8,1,1,1,1,1,37
2013,8,1,1,2,1,1,21
2013,8,1,1,2,1,1,4
2013,8,1,1,1,1,1,21
2013,8,1,1,1,1,1,37
2013,8,1,2,2,1,1,2
2013,8,1,1,1,1,1,21
2013,8,1,1,1,1,1,21
2013,8,3,1,2,1,1,1
2013,8,1,2,2,1,1,3
2013,8,4,2,1,3,2,1
2013,8,1,2,2,1,1,24
2013,8,1,2,1,1,1,41
2013,8,1,2,1,1,1,41
2013,8,1,2,1,1,1,3
2013,8,1,1,2,1,1,21
2013,8,1,2,2,1,1,3
2013,8,1,1,1,1,1,37
2013,8,4,2,2,1,1,3
2013,7,1,1,2,1,1,21
2013,3,4,1,1,3,2,21
2013,4,1,1,1,2,1,1
2013,4,2,1,1,1,1,1
2013,7,4,1,2,1,1,24
2013,7,4,1,2,1,1,23
2013,7,4,1,1,1,1,41
2013,7,1,2,2,1,1,1
2013,7,1,1,2,1,1,1
2013,7,1,1,2,1,1,2
2013,7,1,1,1,1,1,21
2013,8,1,2,2,1,1,2
2013,7,1,1,1,1,1,21
2013,4,4,1,1,6,2,33
2013,4,4,1,2,1,2,21
2013,4,1,1,2,1,1,33
2013,4,1,1,1,1,1,22
2013,7,1,1,2,2,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,24
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,24
2013,7,1,1,1,1,1,22
2013,7,1,1,1,2,1,22
2013,7,1,1,1,2,2,23
2013,7,1,1,1,2,1,37
2013,7,1,1,1,3,2,22
2013,7,1,1,1,3,2,22
2013,7,1,1,1,2,1,41
2013,8,1,1,1,1,1,23
2013,8,1,1,1,2,1,21
2013,8,1,1,1,1,1,36
2013,8,1,1,1,1,1,21
2013,8,1,1,2,1,1,21
2013,8,1,2,3,1,1,23
2013,2,1,1,1,2,5,21
2013,3,1,1,1,1,1,41
2013,4,1,1,1,1,1,37
2013,4,1,1,1,2,1,37
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,41
2013,4,1,1,1,2,1,21
2013,4,1,1,1,2,1,37
2013,4,1,1,1,1,2,22
2013,4,1,1,1,2,1,41
2013,4,4,2,1,8,1,33
2013,4,1,1,1,6,2,37
2013,4,1,1,1,1,1,22
2013,4,1,1,1,2,1,41
2013,4,1,1,1,3,2,31
2013,4,1,1,2,2,1,21
2013,4,1,1,1,1,2,41
2013,4,1,1,1,2,1,23
2013,4,1,1,1,2,1,21
2013,4,1,1,1,1,2,21
2013,4,1,1,1,2,1,24
2013,4,1,1,1,1,1,23
2013,4,1,1,1,2,1,23
2013,4,1,1,1,1,1,22
2013,4,1,1,1,2,1,23
2013,4,1,1,1,1,1,21
2013,4,4,1,1,1,1,22
2013,4,1,1,1,2,1,22
2013,4,1,1,1,3,2,21
2013,4,1,1,1,4,2,41
2013,4,1,1,1,3,2,22
2013,4,1,1,1,3,2,37
2013,4,1,1,2,3,2,21
2013,4,1,1,1,2,2,41
2013,4,4,1,1,2,1,3
2013,4,1,1,1,1,1,23
2013,4,1,1,1,1,1,21
2013,4,1,2,1,1,1,21
2013,4,1,1,1,1,1,37
2013,4,1,1,1,1,1,41
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,41
2013,4,1,1,1,1,1,22
2013,4,3,1,1,2,1,37
2013,4,1,1,1,2,2,21
2013,5,1,1,1,1,1,21
2013,5,1,1,1,3,2,24
2013,5,1,1,1,3,2,1
2013,5,1,1,1,2,2,21
2013,5,1,1,1,3,2,1
2013,5,1,1,1,2,1,21
2013,5,1,1,1,1,1,37
2013,5,3,1,1,1,1,21
2013,5,3,1,1,1,1,41
2013,5,1,1,1,1,1,41
2013,1,4,2,1,4,3,3
2013,7,1,1,1,1,1,22
2013,2,1,1,1,4,4,4
2013,8,1,2,3,3,2,31
2013,9,1,2,1,6,1,41
2013,6,1,2,2,1,1,1
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,22
2013,7,1,1,1,2,1,33
2013,7,1,1,2,1,1,37
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,41
2013,7,4,1,1,1,1,41
2013,7,1,1,1,2,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,2,1,1,23
2013,7,1,1,1,1,1,37
2013,7,1,1,1,1,1,23
2013,7,1,1,2,3,3,21
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,32
2013,7,1,1,1,1,1,21
2013,7,1,1,2,1,1,21
2013,7,4,1,1,1,1,41
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,22
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,24
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,32
2013,7,1,1,1,1,1,22
2013,7,1,1,1,1,1,22
2013,7,1,1,2,1,1,35
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,37
2013,7,4,1,2,1,1,1
2013,7,1,1,2,1,1,23
2013,7,1,1,1,1,1,22
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,24
2013,7,3,1,1,1,1,41
2013,7,4,1,2,1,1,2
2013,7,1,1,1,1,1,1
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,37
2013,7,1,1,2,1,1,21
2013,7,1,1,1,1,1,34
2013,7,1,1,2,1,1,33
2013,7,1,1,2,1,1,1
2013,7,1,1,1,1,1,37
2013,7,4,1,1,1,1,23
2013,7,1,1,1,1,1,1
2013,7,1,1,1,1,1,1
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,22
2013,7,4,2,1,6,1,3
2013,9,1,1,1,1,1,21
2013,8,1,2,1,1,1,4
2013,9,1,2,1,6,1,24
2013,8,4,2,1,1,1,2
2013,7,1,2,3,1,1,2
2013,8,1,2,3,1,1,1
2013,6,1,1,3,2,2,2
2013,9,1,2,1,2,1,3
2013,6,1,2,1,1,1,1
2013,6,1,2,1,1,1,23
2013,7,1,1,1,2,1,24
2013,7,1,1,1,1,1,21
2013,7,4,1,1,6,1,21
2013,7,3,2,2,1,2,21
2013,7,4,2,2,1,1,3
2013,7,1,1,2,1,1,35
2013,7,1,1,1,1,1,21
2013,7,4,1,1,1,1,21
2013,7,4,1,1,1,1,41
2013,7,1,1,2,1,1,21
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,1
2013,7,4,2,2,1,1,1
2013,7,1,1,2,1,1,33
2013,7,1,1,2,1,1,1
2013,7,1,1,1,1,1,21
2013,7,1,1,2,1,1,21
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,21
2013,7,1,1,2,1,1,2
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,41
2013,7,1,1,1,3,2,41
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,22
2013,7,1,1,1,6,1,22
2013,7,1,1,1,2,1,37
2013,7,1,1,1,2,1,22
2013,7,1,2,1,1,1,36
2013,7,1,1,1,1,1,32
2013,7,1,1,1,1,1,37
2013,7,1,1,2,2,1,21
2013,7,1,1,1,2,1,23
2013,7,1,1,1,3,2,23
2013,7,1,1,1,3,2,21
2013,7,1,1,1,2,2,32
2013,7,1,1,1,3,1,21
2013,7,1,1,1,2,2,22
2013,7,3,1,1,2,2,1
2013,7,1,1,1,1,1,21
2013,7,4,1,1,3,2,22
2013,7,1,1,1,2,1,41
2013,7,1,1,1,1,1,23
2013,7,1,1,1,3,2,21
2013,7,4,2,1,1,1,23
2013,7,1,1,2,2,1,21
2013,7,1,1,1,2,2,1
2013,7,1,1,1,2,1,21
2013,7,1,1,1,1,1,22
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,41
2013,7,1,1,1,1,1,33
2013,7,1,1,1,2,1,41
2013,7,1,1,1,2,1,22
2013,7,1,1,2,2,1,41
2013,7,1,1,2,2,1,24
2013,7,4,1,1,1,1,3
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,1
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,21
2013,7,1,1,1,1,1,22
2013,7,1,1,1,6,2,22
2013,7,1,1,2,3,2,21
2013,7,1,1,2,2,1,21
2013,7,1,1,2,2,1,22
2013,7,1,1,2,1,1,2
2013,7,1,1,1,6,1,2
2013,7,4,1,1,2,1,41
2013,7,1,1,1,1,1,4
2013,7,1,1,1,3,2,23
2013,7,1,1,1,1,1,22
2013,7,1,1,1,1,1,32
2013,7,1,1,1,2,2,24
2013,7,1,1,1,1,1,23
2013,7,1,1,1,1,1,21
2013,7,1,1,1,2,1,22
2013,7,1,1,1,2,2,41
2013,8,1,2,1,1,1,3
2013,7,1,2,1,1,1,41
2013,7,1,2,1,1,1,1
2013,7,1,2,4,6,1,3
2013,7,1,2,1,1,1,41
2013,7,1,2,1,1,1,2
2013,7,1,2,2,2,7,3
2013,7,4,2,1,2,1,1
2013,7,4,2,1,6,2,1
2013,7,4,2,2,1,1,21
2013,7,1,2,1,1,1,22
2013,7,1,2,1,1,1,1
2013,7,1,2,1,1,1,1
2013,7,4,2,2,6,1,2
2013,7,1,2,2,1,1,2
2013,7,1,1,1,1,1,24
2013,7,3,1,1,1,1,22
2013,1,1,1,1,1,6,37
2013,8,4,2,1,1,1,41
2013,8,1,1,1,3,2,1
2013,8,3,2,1,1,1,4
2013,8,4,2,2,2,1,3
2013,8,1,1,1,1,1,32
2013,8,1,2,1,3,2,21
2013,8,1,1,1,1,1,23
2013,8,1,1,1,1,1,35
2013,8,1,2,2,1,1,31
2013,8,1,1,1,1,1,23
2013,8,1,1,1,1,1,41
2013,8,1,1,1,1,1,21
2013,8,3,1,1,1,1,21
2013,8,1,1,2,1,1,4
2013,8,1,1,2,1,1,22
2013,8,1,2,1,1,1,24
2013,8,1,1,1,1,1,21
2013,8,1,1,1,1,1,41
2013,8,1,2,2,1,1,22
2013,8,1,1,1,1,1,23
2013,8,3,2,1,1,1,1
2013,8,1,2,1,1,1,1
2013,8,1,1,2,1,1,3
2013,8,1,1,1,1,1,23
2013,8,1,1,1,1,1,21
2013,8,1,1,1,1,1,21
2013,8,4,1,1,1,1,2
2013,8,4,1,1,1,1,41
2013,8,4,2,1,1,1,1
2013,8,3,1,1,1,1,34
2013,8,1,1,1,1,1,21
2013,8,1,1,1,1,1,33
2013,8,3,2,2,1,1,3
2013,8,1,1,2,1,1,33
2013,8,1,1,1,1,1,41
2013,8,1,2,1,1,1,2
2013,8,1,1,1,1,1,1
2013,8,1,1,1,1,1,22
2013,8,4,2,1,2,2,4
2013,8,1,2,2,1,1,2
2013,8,1,2,1,1,1,3
2013,8,1,2,1,1,1,23
2013,8,4,1,2,1,1,2
2013,8,1,2,2,1,1,21
2013,8,1,2,2,1,1,3
2013,8,1,2,2,1,1,3
2013,8,1,2,1,1,1,3
2013,8,1,2,2,1,1,33
2013,8,4,2,2,1,1,3
2013,8,1,2,1,1,1,3
2013,8,4,2,3,1,1,3
2013,8,3,2,2,1,1,2
2013,8,1,2,2,1,1,21
2013,8,1,2,1,1,1,1
2013,8,1,2,1,2,1,3
2013,8,1,2,1,1,1,21
2013,8,4,2,2,1,1,3
2013,8,1,2,2,1,1,3
2013,8,3,1,1,1,1,21
2013,8,1,1,1,1,1,21
2013,2,1,1,1,1,1,21
2013,7,1,1,2,1,1,1
2013,7,3,1,1,3,2,3
2013,7,1,1,1,1,1,41
2013,5,1,1,1,1,1,41
2013,2,4,1,1,1,1,3
2013,2,4,1,1,1,1,32
2013,5,1,1,2,1,1,1
2013,5,1,1,1,1,1,21
2013,6,1,1,1,1,1,21
2013,7,3,1,1,3,2,21
2013,6,2,2,1,1,1,3
2013,7,4,1,1,2,1,2
2013,8,1,1,1,1,1,21
2013,9,1,1,1,1,1,32
2013,1,1,1,1,1,1,21
2013,1,3,1,2,2,2,22
2013,3,1,2,2,1,1,21
2013,9,1,1,1,1,1,21
2013,9,1,2,2,1,1,1
2013,9,1,2,1,1,1,21
2013,2,1,1,1,2,3,24
2013,2,4,1,1,2,1,22
2013,2,1,1,1,1,1,37
2013,2,1,1,1,3,2,3
2013,2,1,1,2,2,2,21
2013,2,1,1,2,1,1,21
2013,2,2,1,2,1,2,1
2013,2,1,2,1,1,5,21
2013,2,1,1,1,1,2,23
2013,2,4,1,1,1,2,21
2013,2,1,1,1,1,1,21
2013,2,1,1,1,2,4,21
2013,2,1,1,1,2,4,23
2013,2,1,1,1,1,1,21
2013,2,4,1,1,1,1,33
2013,2,1,1,1,1,1,41
2013,2,1,1,1,4,3,2
2013,2,1,1,1,4,3,22
2013,2,1,1,1,4,3,1
2013,2,1,1,1,4,3,3
2013,2,1,1,1,4,2,2
2013,2,1,1,1,4,3,23
2013,2,1,1,1,4,3,3
2013,2,1,1,1,4,4,3
2013,2,1,1,1,3,4,1
2013,2,1,1,1,3,4,3
2013,2,1,1,1,4,4,1
2013,2,1,1,1,4,3,32
2013,2,4,2,1,5,4,3
2013,2,4,1,1,2,4,3
2013,2,1,1,1,3,3,21
2013,2,1,1,1,4,4,21
2013,2,4,1,1,4,4,41
2013,2,4,1,1,4,5,3
2013,2,1,1,1,1,2,37
2013,2,4,1,4,5,5,2
2013,2,4,1,1,4,3,41
2013,2,1,1,1,2,4,33
2013,2,1,1,1,2,4,2
2013,2,4,1,4,4,3,2
2013,2,1,1,1,4,4,3
2013,2,1,1,1,4,3,1
2013,2,1,1,1,1,3,22
2013,2,1,1,1,1,2,41
2013,2,1,1,1,1,6,41
2013,2,1,1,1,1,2,22
2013,2,1,1,1,1,5,21
2013,2,1,1,1,1,1,22
2013,2,1,1,2,1,5,3
2013,2,1,1,1,1,1,21
2013,2,1,1,1,1,1,22
2013,2,1,1,1,1,2,21
2013,2,1,1,1,2,4,41
2013,2,4,1,2,2,2,23
2013,2,2,1,1,1,1,23
2013,2,1,1,1,1,1,24
2013,2,2,1,1,1,1,21
2013,2,1,1,1,1,5,41
2013,2,1,1,1,1,1,23
2013,2,1,1,1,1,1,21
2013,2,1,1,1,4,3,41
2013,2,1,1,1,1,2,41
2013,2,1,1,1,1,2,37
2013,2,1,1,1,1,2,41
2013,2,1,1,1,2,2,21
2013,2,4,1,2,4,3,37
2013,2,1,1,1,2,2,22
2013,2,1,1,1,1,1,41
2013,2,1,1,1,1,2,21
2013,2,1,1,1,1,1,41
2013,2,1,1,1,1,2,21
2013,2,1,1,1,1,2,41
2013,2,1,1,1,1,2,41
2013,2,4,1,1,2,2,21
2013,2,1,1,1,2,4,41
2013,2,1,1,1,3,2,21
2013,2,3,1,1,1,1,41
2013,2,1,1,1,1,1,41
2013,2,3,1,1,1,2,21
2013,2,3,1,2,1,2,23
2013,2,1,1,1,2,2,41
2013,2,1,1,1,2,2,23
2013,2,1,1,1,1,1,22
2013,2,1,1,1,2,6,37
2013,2,1,1,1,2,2,21
2013,2,1,1,1,1,2,23
2013,2,1,1,2,2,2,1
2013,2,1,1,1,1,2,41
2013,2,1,1,1,2,4,24
2013,2,1,1,1,1,1,23
2013,2,1,1,1,2,2,23
2013,2,3,1,1,1,2,41
2013,2,1,1,1,1,1,23
2013,2,4,1,1,1,2,32
2013,2,1,1,1,1,1,22
2013,2,3,1,1,1,1,37
2013,2,1,1,1,2,2,3
2013,2,1,1,1,1,2,22
2013,2,1,1,1,2,2,41
2013,2,1,1,1,2,5,21
2013,2,1,1,1,1,2,41
2013,2,1,1,1,1,1,22
2013,2,1,1,1,2,1,21
2013,2,1,1,1,2,5,21
2013,2,1,1,1,1,1,21
2013,2,1,1,1,1,1,22
2013,2,4,1,1,2,2,23
2013,2,4,1,1,2,6,41
2013,2,1,1,1,1,1,4
2013,2,1,1,1,2,1,24
2013,2,4,1,1,1,1,41
2013,2,1,1,1,1,2,32
2013,2,1,1,1,1,2,22
2013,2,1,1,2,1,1,21
2013,2,1,1,2,1,1,21
2013,2,1,1,1,1,2,37
2013,2,3,1,2,1,2,21
2013,2,1,1,1,1,1,41
2013,2,1,1,2,1,1,21
2013,2,1,1,2,1,1,21
2013,2,1,1,2,1,1,21
2013,2,4,1,1,1,5,41
2013,2,4,1,1,3,2,21
2013,2,1,1,1,2,1,22
2013,2,1,1,1,1,1,23
2013,2,1,1,1,1,1,41
2013,2,1,1,1,2,2,41
2013,2,3,1,1,2,2,3
2013,2,4,1,1,3,2,21
2013,2,4,1,2,3,2,37
2013,2,4,1,4,2,1,41
2013,2,1,1,2,3,2,21
2013,2,4,1,1,4,5,3
2013,3,1,1,1,4,3,37
2013,2,4,1,1,2,2,37
2013,2,4,1,2,2,1,1
2013,2,1,1,1,4,3,22
2013,2,1,1,1,1,3,31
2013,2,4,1,1,1,1,21
2013,2,1,1,1,1,1,21
2013,2,3,1,2,1,1,23
2013,2,4,1,1,2,1,1
2013,2,1,1,1,5,5,37
2013,7,1,1,2,3,2,3
2013,3,1,1,1,1,1,41
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,41
2013,4,1,1,1,3,2,41
2013,4,1,1,1,1,1,1
2013,4,1,1,1,1,1,41
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,23
2013,4,4,1,1,1,1,41
2013,4,4,1,1,1,1,1
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,37
2013,4,1,1,1,1,1,21
2013,4,1,1,2,1,1,21
2013,4,1,1,1,1,1,41
2013,4,1,1,1,1,1,41
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,22
2013,4,1,1,1,1,1,33
2013,4,1,2,1,1,1,22
2013,4,1,1,1,1,1,22
2013,4,1,1,1,1,1,37
2013,4,1,1,1,1,1,21
2013,4,1,1,2,1,1,21
2013,4,1,1,1,2,1,33
2013,4,1,1,1,1,1,32
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,37
2013,4,1,1,1,2,1,22
2013,4,1,1,1,1,1,21
2013,4,1,1,1,1,1,22
2013,4,1,1,1,1,1,21
2013,5,1,1,1,2,1,21
2013,5,1,1,1,1,1,33
2013,5,1,1,1,2,1,37
2013,5,1,1,1,1,1,33
2013,5,1,1,1,1,1,35
2013,5,1,1,1,1,1,41
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,37
2013,5,1,1,1,1,1,2
2013,5,1,1,1,1,1,21
2013,5,1,1,1,2,1,24
2013,5,1,1,1,2,1,21
2013,5,1,1,1,1,1,22
2013,5,1,1,1,1,1,23
2013,5,1,1,1,1,1,21
2013,5,1,1,1,2,1,33
2013,5,1,1,2,1,1,21
2013,5,1,1,1,1,1,24
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,41
2013,5,1,1,1,1,1,41
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,1
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,23
2013,5,1,1,1,1,1,22
2013,5,1,1,2,1,1,21
2013,5,1,1,1,1,1,23
2013,5,1,1,1,1,1,37
2013,5,1,1,2,1,1,21
2013,5,1,1,1,1,1,41
2013,5,4,1,1,1,1,24
2013,5,1,2,1,1,1,22
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,22
2013,5,1,1,1,1,1,22
2013,5,3,1,1,1,1,1
2013,5,4,1,1,1,1,41
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,41
2013,5,1,1,1,1,1,22
2013,5,1,1,1,1,1,35
2013,5,1,1,1,1,1,3
2013,5,1,1,1,1,1,21
2013,5,1,1,1,1,1,31
2013,5,1,1,1,1,1,21
2013,5,1,1,2,1,1,21
2013,5,1,1,1,1,1,1
2013,5,1,1,1,1,1,24
2013,5,1,1,1,1,1,41
2013,5,1,1,2,2,1,21
2013,5,1,1,1,1,1,41
2013,5,1,1,1,1,1,23
2013,9,1,1,3,1,1,31
2013,2,1,1,1,2,1,21
2013,2,1,1,1,1,1,21
2013,3,1,1,1,1,1,23
2013,3,3,1,1,3,2,21
2013,3,1,1,1,4,2,23
2013,3,1,1,1,1,1,34
2013,3,1,1,1,1,1,41
2013,5,1,1,1,1,1,21
2013,6,1,1,1,1,1,41
2013,8,1,1,1,1,1,23
2013,8,1,1,4,1,1,21
2013,8,1,1,1,1,1,21
2013,8,4,2,1,1,1,35
2013,8,1,1,2,1,1,24
2013,8,1,1,2,1,1,21
2013,8,1,1,2,1,1,21
2013,9,1,2,2,3,2,21
2013,9,1,2,1,1,1,23
2013,9,1,2,1,3,2,34
2013,9,1,2,1,1,1,37
2013,2,1,1,2,2,2,1
2013,5,1,1,2,1,1,24
2013,8,4,1,1,1,1,2
2013,8,1,2,2,1,1,41
2013,8,4,1,2,2,1,2
2013,9,1,1,1,3,2,34
2013,9,1,1,2,3,2,21
2013,9,1,2,1,2,1,24
2013,9,1,2,2,2,1,3
2013,9,3,2,2,2,1,3
2013,1,1,1,1,1,1,21
2013,2,1,1,1,1,1,21
